date,scheme_code,nav
2016-07-09,119386,10.6216
2016-07-10,119386,10.6216
2016-07-11,119386,10.6216
2016-07-12,119386,10.6216
2016-07-13,119386,10.6216
2016-07-14,119386,10.7694
2016-07-15,119386,10.7694
2016-07-16,119386,10.7694
2016-07-17,119386,10.7694
2016-07-18,119386,10.7694
2016-07-19,119386,10.7694
2016-07-20,119386,10.7694
2016-07-21,119386,10.8894
2016-07-22,119386,10.8894
2016-07-23,119386,10.8894
2016-07-24,119386,10.8894
2016-07-25,119386,10.8894
2016-07-26,119386,10.8894
2016-07-27,119386,10.8894
2016-07-28,119386,10.9489
2016-07-29,119386,10.9489
2016-07-30,119386,10.9489
2016-07-31,119386,10.9489
2016-08-01,119386,10.9489
2016-08-02,119386,10.9489
2016-08-03,119386,10.9489
2016-08-04,119386,10.9864
2016-08-05,119386,10.9864
2016-08-06,119386,10.9864
2016-08-07,119386,10.9864
2016-08-08,119386,10.9864
2016-08-09,119386,10.9864
2016-08-10,119386,10.9864
2016-08-11,119386,10.9831
2016-08-12,119386,10.9831
2016-08-13,119386,10.9831
2016-08-14,119386,10.9831
2016-08-15,119386,10.9831
2016-08-16,119386,10.9831
2016-08-17,119386,10.9831
2016-08-18,119386,10.8766
2016-08-19,119386,10.8766
2016-08-20,119386,10.8766
2016-08-21,119386,10.8766
2016-08-22,119386,10.8766
2016-08-23,119386,10.8766
2016-08-24,119386,10.8766
2016-08-25,119386,10.8622
2016-08-26,119386,10.8622
2016-08-27,119386,10.8622
2016-08-28,119386,10.8622
2016-08-29,119386,10.8622
2016-08-30,119386,10.8622
2016-08-31,119386,10.8622
2016-09-01,119386,10.8753
2016-09-02,119386,10.8753
2016-09-03,119386,10.8753
2016-09-04,119386,10.8753
2016-09-05,119386,10.8753
2016-09-06,119386,10.8753
2016-09-07,119386,10.8753
2016-09-08,119386,10.8997
2016-09-09,119386,10.8997
2016-09-10,119386,10.8997
2016-09-11,119386,10.8997
2016-09-12,119386,10.8997
2016-09-13,119386,10.8997
2016-09-14,119386,10.8997
2016-09-15,119386,10.945
2016-09-16,119386,10.945
2016-09-17,119386,10.945
2016-09-18,119386,10.945
2016-09-19,119386,10.945
2016-09-20,119386,10.945
2016-09-21,119386,10.945
2016-09-22,119386,11.03
2016-09-23,119386,11.03
2016-09-24,119386,11.03
2016-09-25,119386,11.03
2016-09-26,119386,11.03
2016-09-27,119386,11.03
2016-09-28,119386,11.03
2016-09-29,119386,10.9733
2016-09-30,119386,10.9733
2016-10-01,119386,10.9733
2016-10-02,119386,10.9733
2016-10-03,119386,10.9733
2016-10-04,119386,10.9733
2016-10-05,119386,10.9733
2016-10-06,119386,10.9178
2016-10-07,119386,10.9178
2016-10-08,119386,10.9178
2016-10-09,119386,10.9178
2016-10-10,119386,10.9178
2016-10-11,119386,10.9178
2016-10-12,119386,10.9178
2016-10-13,119386,11.0489
2016-10-14,119386,11.0489
2016-10-15,119386,11.0489
2016-10-16,119386,11.0489
2016-10-17,119386,11.0489
2016-10-18,119386,11.0489
2016-10-19,119386,11.0489
2016-10-20,119386,11.1214
2016-10-21,119386,11.1214
2016-10-22,119386,11.1214
2016-10-23,119386,11.1214
2016-10-24,119386,11.1214
2016-10-25,119386,11.1214
2016-10-26,119386,11.1214
2016-10-27,119386,11.0911
2016-10-28,119386,11.0911
2016-10-29,119386,11.0911
2016-10-30,119386,11.0911
2016-10-31,119386,11.0911
2016-11-01,119386,11.0911
2016-11-02,119386,11.0911
2016-11-03,119386,11.086
2016-11-04,119386,11.086
2016-11-05,119386,11.086
2016-11-06,119386,11.086
2016-11-07,119386,11.086
2016-11-08,119386,11.086
2016-11-09,119386,11.086
2016-11-10,119386,11.0814
2016-11-11,119386,11.0814
2016-11-12,119386,11.0814
2016-11-13,119386,11.0814
2016-11-14,119386,11.0814
2016-11-15,119386,11.0814
2016-11-16,119386,11.0814
2016-11-17,119386,11.0886
2016-11-18,119386,11.0886
2016-11-19,119386,11.0886
2016-11-20,119386,11.0886
2016-11-21,119386,11.0886
2016-11-22,119386,11.0886
2016-11-23,119386,11.0886
2016-11-24,119386,11.135
2016-11-25,119386,11.135
2016-11-26,119386,11.135
2016-11-27,119386,11.135
2016-11-28,119386,11.135
2016-11-29,119386,11.135
2016-11-30,119386,11.135
2016-12-01,119386,11.3652
2016-12-02,119386,11.3652
2016-12-03,119386,11.3652
2016-12-04,119386,11.3652
2016-12-05,119386,11.3652
2016-12-06,119386,11.3652
2016-12-07,119386,11.3652
2016-12-08,119386,11.387
2016-12-09,119386,11.387
2016-12-10,119386,11.387
2016-12-11,119386,11.387
2016-12-12,119386,11.387
2016-12-13,119386,11.387
2016-12-14,119386,11.387
2016-12-15,119386,11.4519
2016-12-16,119386,11.4519
2016-12-17,119386,11.4519
2016-12-18,119386,11.4519
2016-12-19,119386,11.4519
2016-12-20,119386,11.4519
2016-12-21,119386,11.4519
2016-12-22,119386,11.302
2016-12-23,119386,11.302
2016-12-24,119386,11.302
2016-12-25,119386,11.302
2016-12-26,119386,11.302
2016-12-27,119386,11.302
2016-12-28,119386,11.302
2016-12-29,119386,11.2627
2016-12-30,119386,11.2627
2016-12-31,119386,11.2627
2017-01-01,119386,11.2627
2017-01-02,119386,11.2627
2017-01-03,119386,11.2627
2017-01-04,119386,11.2627
2017-01-05,119386,11.3779
2017-01-06,119386,11.3779
2017-01-07,119386,11.3779
2017-01-08,119386,11.3779
2017-01-09,119386,11.3779
2017-01-10,119386,11.3779
2017-01-11,119386,11.3779
2017-01-12,119386,11.4191
2017-01-13,119386,11.4191
2017-01-14,119386,11.4191
2017-01-15,119386,11.4191
2017-01-16,119386,11.4191
2017-01-17,119386,11.4191
2017-01-18,119386,11.4191
2017-01-19,119386,11.0227
2017-01-20,119386,11.0227
2017-01-21,119386,11.0227
2017-01-22,119386,11.0227
2017-01-23,119386,11.0227
2017-01-24,119386,11.0227
2017-01-25,119386,11.0227
2017-01-26,119386,11.0865
2017-01-27,119386,11.0865
2017-01-28,119386,11.0865
2017-01-29,119386,11.0865
2017-01-30,119386,11.0865
2017-01-31,119386,11.0865
2017-02-01,119386,11.0865
2017-02-02,119386,11.2611
2017-02-03,119386,11.2611
2017-02-04,119386,11.2611
2017-02-05,119386,11.2611
2017-02-06,119386,11.2611
2017-02-07,119386,11.2611
2017-02-08,119386,11.2611
2017-02-09,119386,11.0858
2017-02-10,119386,11.0858
2017-02-11,119386,11.0858
2017-02-12,119386,11.0858
2017-02-13,119386,11.0858
2017-02-14,119386,11.0858
2017-02-15,119386,11.0858
2017-02-16,119386,11.225
2017-02-17,119386,11.225
2017-02-18,119386,11.225
2017-02-19,119386,11.225
2017-02-20,119386,11.225
2017-02-21,119386,11.225
2017-02-22,119386,11.225
2017-02-23,119386,10.9805
2017-02-24,119386,10.9805
2017-02-25,119386,10.9805
2017-02-26,119386,10.9805
2017-02-27,119386,10.9805
2017-02-28,119386,10.9805
2017-03-01,119386,10.9805
2017-03-02,119386,11.0673
2017-03-03,119386,11.0673
2017-03-04,119386,11.0673
2017-03-05,119386,11.0673
2017-03-06,119386,11.0673
2017-03-07,119386,11.0673
2017-03-08,119386,11.0673
2017-03-09,119386,11.071
2017-03-10,119386,11.071
2017-03-11,119386,11.071
2017-03-12,119386,11.071
2017-03-13,119386,11.071
2017-03-14,119386,11.071
2017-03-15,119386,11.071
2017-03-16,119386,10.8673
2017-03-17,119386,10.8673
2017-03-18,119386,10.8673
2017-03-19,119386,10.8673
2017-03-20,119386,10.8673
2017-03-21,119386,10.8673
2017-03-22,119386,10.8673
2017-03-23,119386,10.9104
2017-03-24,119386,10.9104
2017-03-25,119386,10.9104
2017-03-26,119386,10.9104
2017-03-27,119386,10.9104
2017-03-28,119386,10.9104
2017-03-29,119386,10.9104
2017-03-30,119386,11.0152
2017-03-31,119386,11.0152
2017-04-01,119386,11.0152
2017-04-02,119386,11.0152
2017-04-03,119386,11.0152
2017-04-04,119386,11.0152
2017-04-05,119386,11.0152
2017-04-06,119386,11.0517
2017-04-07,119386,11.0517
2017-04-08,119386,11.0517
2017-04-09,119386,11.0517
2017-04-10,119386,11.0517
2017-04-11,119386,11.0517
2017-04-12,119386,11.0517
2017-04-13,119386,11.1078
2017-04-14,119386,11.1078
2017-04-15,119386,11.1078
2017-04-16,119386,11.1078
2017-04-17,119386,11.1078
2017-04-18,119386,11.1078
2017-04-19,119386,11.1078
2017-04-20,119386,11.0757
2017-04-21,119386,11.0757
2017-04-22,119386,11.0757
2017-04-23,119386,11.0757
2017-04-24,119386,11.0757
2017-04-25,119386,11.0757
2017-04-26,119386,11.0757
2017-04-27,119386,10.9152
2017-04-28,119386,10.9152
2017-04-29,119386,10.9152
2017-04-30,119386,10.9152
2017-05-01,119386,10.9152
2017-05-02,119386,10.9152
2017-05-03,119386,10.9152
2017-05-04,119386,10.98
2017-05-05,119386,10.98
2017-05-06,119386,10.98
2017-05-07,119386,10.98
2017-05-08,119386,10.98
2017-05-09,119386,10.98
2017-05-10,119386,10.98
2017-05-11,119386,11.1381
2017-05-12,119386,11.1381
2017-05-13,119386,11.1381
2017-05-14,119386,11.1381
2017-05-15,119386,11.1381
2017-05-16,119386,11.1381
2017-05-17,119386,11.1381
2017-05-18,119386,11.2432
2017-05-19,119386,11.2432
2017-05-20,119386,11.2432
2017-05-21,119386,11.2432
2017-05-22,119386,11.2432
2017-05-23,119386,11.2432
2017-05-24,119386,11.2432
2017-05-25,119386,11.0689
2017-05-26,119386,11.0689
2017-05-27,119386,11.0689
2017-05-28,119386,11.0689
2017-05-29,119386,11.0689
2017-05-30,119386,11.0689
2017-05-31,119386,11.0689
2017-06-01,119386,10.9392
2017-06-02,119386,10.9392
2017-06-03,119386,10.9392
2017-06-04,119386,10.9392
2017-06-05,119386,10.9392
2017-06-06,119386,10.9392
2017-06-07,119386,10.9392
2017-06-08,119386,10.8695
2017-06-09,119386,10.8695
2017-06-10,119386,10.8695
2017-06-11,119386,10.8695
2017-06-12,119386,10.8695
2017-06-13,119386,10.8695
2017-06-14,119386,10.8695
2017-06-15,119386,10.7353
2017-06-16,119386,10.7353
2017-06-17,119386,10.7353
2017-06-18,119386,10.7353
2017-06-19,119386,10.7353
2017-06-20,119386,10.7353
2017-06-21,119386,10.7353
2017-06-22,119386,10.7434
2017-06-23,119386,10.7434
2017-06-24,119386,10.7434
2017-06-25,119386,10.7434
2017-06-26,119386,10.7434
2017-06-27,119386,10.7434
2017-06-28,119386,10.7434
2017-06-29,119386,10.7815
2017-06-30,119386,10.7815
2017-07-01,119386,10.7815
2017-07-02,119386,10.7815
2017-07-03,119386,10.7815
2017-07-04,119386,10.7815
2017-07-05,119386,10.7815
2017-07-06,119386,10.6625
2017-07-07,119386,10.6625
2017-07-08,119386,10.6625
2017-07-09,119386,10.6625
2017-07-10,119386,10.6625
2017-07-11,119386,10.6625
2017-07-12,119386,10.6625
2017-07-13,119386,10.733
2017-07-14,119386,10.733
2017-07-15,119386,10.733
2017-07-16,119386,10.733
2017-07-17,119386,10.733
2017-07-18,119386,10.733
2017-07-19,119386,10.733
2017-07-20,119386,10.7889
2017-07-21,119386,10.7889
2017-07-22,119386,10.7889
2017-07-23,119386,10.7889
2017-07-24,119386,10.7889
2017-07-25,119386,10.7889
2017-07-26,119386,10.7889
2017-07-27,119386,10.7459
2017-07-28,119386,10.7459
2017-07-29,119386,10.7459
2017-07-30,119386,10.7459
2017-07-31,119386,10.7459
2017-08-01,119386,10.7459
2017-08-02,119386,10.7459
2017-08-03,119386,10.7354
2017-08-04,119386,10.7354
2017-08-05,119386,10.7354
2017-08-06,119386,10.7354
2017-08-07,119386,10.7354
2017-08-08,119386,10.7354
2017-08-09,119386,10.7354
2017-08-10,119386,10.5722
2017-08-11,119386,10.5722
2017-08-12,119386,10.5722
2017-08-13,119386,10.5722
2017-08-14,119386,10.5722
2017-08-15,119386,10.5722
2017-08-16,119386,10.5722
2017-08-17,119386,10.5484
2017-08-18,119386,10.5484
2017-08-19,119386,10.5484
2017-08-20,119386,10.5484
2017-08-21,119386,10.5484
2017-08-22,119386,10.5484
2017-08-23,119386,10.5484
2017-08-24,119386,10.5532
2017-08-25,119386,10.5532
2017-08-26,119386,10.5532
2017-08-27,119386,10.5532
2017-08-28,119386,10.5532
2017-08-29,119386,10.5532
2017-08-30,119386,10.5532
2017-08-31,119386,10.5717
2017-09-01,119386,10.5717
2017-09-02,119386,10.5717
2017-09-03,119386,10.5717
2017-09-04,119386,10.5717
2017-09-05,119386,10.5717
2017-09-06,119386,10.5717
2017-09-07,119386,10.608
2017-09-08,119386,10.608
2017-09-09,119386,10.608
2017-09-10,119386,10.608
2017-09-11,119386,10.608
2017-09-12,119386,10.608
2017-09-13,119386,10.608
2017-09-14,119386,10.6329
2017-09-15,119386,10.6329
2017-09-16,119386,10.6329
2017-09-17,119386,10.6329
2017-09-18,119386,10.6329
2017-09-19,119386,10.6329
2017-09-20,119386,10.6329
2017-09-21,119386,10.6147
2017-09-22,119386,10.6147
2017-09-23,119386,10.6147
2017-09-24,119386,10.6147
2017-09-25,119386,10.6147
2017-09-26,119386,10.6147
2017-09-27,119386,10.6147
2017-09-28,119386,10.6432
2017-09-29,119386,10.6432
2017-09-30,119386,10.6432
2017-10-01,119386,10.6432
2017-10-02,119386,10.6432
2017-10-03,119386,10.6432
2017-10-04,119386,10.6432
2017-10-05,119386,10.7328
2017-10-06,119386,10.7328
2017-10-07,119386,10.7328
2017-10-08,119386,10.7328
2017-10-09,119386,10.7328
2017-10-10,119386,10.7328
2017-10-11,119386,10.7328
2017-10-12,119386,10.7289
2017-10-13,119386,10.7289
2017-10-14,119386,10.7289
2017-10-15,119386,10.7289
2017-10-16,119386,10.7289
2017-10-17,119386,10.7289
2017-10-18,119386,10.7289
2017-10-19,119386,10.7605
2017-10-20,119386,10.7605
2017-10-21,119386,10.7605
2017-10-22,119386,10.7605
2017-10-23,119386,10.7605
2017-10-24,119386,10.7605
2017-10-25,119386,10.7605
2017-10-26,119386,10.7487
2017-10-27,119386,10.7487
2017-10-28,119386,10.7487
2017-10-29,119386,10.7487
2017-10-30,119386,10.7487
2017-10-31,119386,10.7487
2017-11-01,119386,10.7487
2017-11-02,119386,10.6974
2017-11-03,119386,10.6974
2017-11-04,119386,10.6974
2017-11-05,119386,10.6974
2017-11-06,119386,10.6974
2017-11-07,119386,10.6974
2017-11-08,119386,10.6974
2017-11-09,119386,10.7465
2017-11-10,119386,10.7465
2017-11-11,119386,10.7465
2017-11-12,119386,10.7465
2017-11-13,119386,10.7465
2017-11-14,119386,10.7465
2017-11-15,119386,10.7465
2017-11-16,119386,10.703
2017-11-17,119386,10.703
2017-11-18,119386,10.703
2017-11-19,119386,10.703
2017-11-20,119386,10.703
2017-11-21,119386,10.703
2017-11-22,119386,10.703
2017-11-23,119386,10.7404
2017-11-24,119386,10.7404
2017-11-25,119386,10.7404
2017-11-26,119386,10.7404
2017-11-27,119386,10.7404
2017-11-28,119386,10.7404
2017-11-29,119386,10.7404
2017-11-30,119386,10.7471
2017-12-01,119386,10.7471
2017-12-02,119386,10.7471
2017-12-03,119386,10.7471
2017-12-04,119386,10.7471
2017-12-05,119386,10.7471
2017-12-06,119386,10.7471
2017-12-07,119386,10.7253
2017-12-08,119386,10.7253
2017-12-09,119386,10.7253
2017-12-10,119386,10.7253
2017-12-11,119386,10.7253
2017-12-12,119386,10.7253
2017-12-13,119386,10.7253
2017-12-14,119386,10.7014
2017-12-15,119386,10.7014
2017-12-16,119386,10.7014
2017-12-17,119386,10.7014
2017-12-18,119386,10.7014
2017-12-19,119386,10.7014
2017-12-20,119386,10.7014
2017-12-21,119386,10.6622
2017-12-22,119386,10.6622
2017-12-23,119386,10.6622
2017-12-24,119386,10.6622
2017-12-25,119386,10.6622
2017-12-26,119386,10.6622
2017-12-27,119386,10.6622
2017-12-28,119386,10.5261
2017-12-29,119386,10.5261
2017-12-30,119386,10.5261
2017-12-31,119386,10.5261
2018-01-01,119386,10.5261
2018-01-02,119386,10.5261
2018-01-03,119386,10.5261
2018-01-04,119386,10.5625
2018-01-05,119386,10.5625
2018-01-06,119386,10.5625
2018-01-07,119386,10.5625
2018-01-08,119386,10.5625
2018-01-09,119386,10.5625
2018-01-10,119386,10.5625
2018-01-11,119386,10.5863
2018-01-12,119386,10.5863
2018-01-13,119386,10.5863
2018-01-14,119386,10.5863
2018-01-15,119386,10.5863
2018-01-16,119386,10.5863
2018-01-17,119386,10.5863
2018-01-18,119386,10.6625
2018-01-19,119386,10.6625
2018-01-20,119386,10.6625
2018-01-21,119386,10.6625
2018-01-22,119386,10.6625
2018-01-23,119386,10.6625
2018-01-24,119386,10.6625
2018-01-25,119386,10.6214
2018-01-26,119386,10.6214
2018-01-27,119386,10.6214
2018-01-28,119386,10.6214
2018-01-29,119386,10.6214
2018-01-30,119386,10.6214
2018-01-31,119386,10.6214
2018-02-01,119386,10.7867
2018-02-02,119386,10.7867
2018-02-03,119386,10.7867
2018-02-04,119386,10.7867
2018-02-05,119386,10.7867
2018-02-06,119386,10.7867
2018-02-07,119386,10.7867
2018-02-08,119386,10.7583
2018-02-09,119386,10.7583
2018-02-10,119386,10.7583
2018-02-11,119386,10.7583
2018-02-12,119386,10.7583
2018-02-13,119386,10.7583
2018-02-14,119386,10.7583
2018-02-15,119386,10.6873
2018-02-16,119386,10.6873
2018-02-17,119386,10.6873
2018-02-18,119386,10.6873
2018-02-19,119386,10.6873
2018-02-20,119386,10.6873
2018-02-21,119386,10.6873
2018-02-22,119386,10.6066
2018-02-23,119386,10.6066
2018-02-24,119386,10.6066
2018-02-25,119386,10.6066
2018-02-26,119386,10.6066
2018-02-27,119386,10.6066
2018-02-28,119386,10.6066
2018-03-01,119386,10.4637
2018-03-02,119386,10.4637
2018-03-03,119386,10.4637
2018-03-04,119386,10.4637
2018-03-05,119386,10.4637
2018-03-06,119386,10.4637
2018-03-07,119386,10.4637
2018-03-08,119386,10.5962
2018-03-09,119386,10.5962
2018-03-10,119386,10.5962
2018-03-11,119386,10.5962
2018-03-12,119386,10.5962
2018-03-13,119386,10.5962
2018-03-14,119386,10.5962
2018-03-15,119386,10.7166
2018-03-16,119386,10.7166
2018-03-17,119386,10.7166
2018-03-18,119386,10.7166
2018-03-19,119386,10.7166
2018-03-20,119386,10.7166
2018-03-21,119386,10.7166
2018-03-22,119386,10.7724
2018-03-23,119386,10.7724
2018-03-24,119386,10.7724
2018-03-25,119386,10.7724
2018-03-26,119386,10.7724
2018-03-27,119386,10.7724
2018-03-28,119386,10.7724
2018-03-29,119386,10.6995
2018-03-30,119386,10.6995
2018-03-31,119386,10.6995
2018-04-01,119386,10.6995
2018-04-02,119386,10.6995
2018-04-03,119386,10.6995
2018-04-04,119386,10.6995
2018-04-05,119386,10.8588
2018-04-06,119386,10.8588
2018-04-07,119386,10.8588
2018-04-08,119386,10.8588
2018-04-09,119386,10.8588
2018-04-10,119386,10.8588
2018-04-11,119386,10.8588
2018-04-12,119386,10.8326
2018-04-13,119386,10.8326
2018-04-14,119386,10.8326
2018-04-15,119386,10.8326
2018-04-16,119386,10.8326
2018-04-17,119386,10.8326
2018-04-18,119386,10.8326
2018-04-19,119386,10.8136
2018-04-20,119386,10.8136
2018-04-21,119386,10.8136
2018-04-22,119386,10.8136
2018-04-23,119386,10.8136
2018-04-24,119386,10.8136
2018-04-25,119386,10.8136
2018-04-26,119386,10.9423
2018-04-27,119386,10.9423
2018-04-28,119386,10.9423
2018-04-29,119386,10.9423
2018-04-30,119386,10.9423
2018-05-01,119386,10.9423
2018-05-02,119386,10.9423
2018-05-03,119386,11.0043
2018-05-04,119386,11.0043
2018-05-05,119386,11.0043
2018-05-06,119386,11.0043
2018-05-07,119386,11.0043
2018-05-08,119386,11.0043
2018-05-09,119386,11.0043
2018-05-10,119386,11.2025
2018-05-11,119386,11.2025
2018-05-12,119386,11.2025
2018-05-13,119386,11.2025
2018-05-14,119386,11.2025
2018-05-15,119386,11.2025
2018-05-16,119386,11.2025
2018-05-17,119386,11.2293
2018-05-18,119386,11.2293
2018-05-19,119386,11.2293
2018-05-20,119386,11.2293
2018-05-21,119386,11.2293
2018-05-22,119386,11.2293
2018-05-23,119386,11.2293
2018-05-24,119386,11.1981
2018-05-25,119386,11.1981
2018-05-26,119386,11.1981
2018-05-27,119386,11.1981
2018-05-28,119386,11.1981
2018-05-29,119386,11.1981
2018-05-30,119386,11.1981
2018-05-31,119386,11.1478
2018-06-01,119386,11.1478
2018-06-02,119386,11.1478
2018-06-03,119386,11.1478
2018-06-04,119386,11.1478
2018-06-05,119386,11.1478
2018-06-06,119386,11.1478
2018-06-07,119386,10.9875
2018-06-08,119386,10.9875
2018-06-09,119386,10.9875
2018-06-10,119386,10.9875
2018-06-11,119386,10.9875
2018-06-12,119386,10.9875
2018-06-13,119386,10.9875
2018-06-14,119386,10.9674
2018-06-15,119386,10.9674
2018-06-16,119386,10.9674
2018-06-17,119386,10.9674
2018-06-18,119386,10.9674
2018-06-19,119386,10.9674
2018-06-20,119386,10.9674
2018-06-21,119386,11.0722
2018-06-22,119386,11.0722
2018-06-23,119386,11.0722
2018-06-24,119386,11.0722
2018-06-25,119386,11.0722
2018-06-26,119386,11.0722
2018-06-27,119386,11.0722
2018-06-28,119386,11.1297
2018-06-29,119386,11.1297
2018-06-30,119386,11.1297
2018-07-01,119386,11.1297
2018-07-02,119386,11.1297
2018-07-03,119386,11.1297
2018-07-04,119386,11.1297
2018-07-05,119386,11.136
2018-07-06,119386,11.136
2018-07-07,119386,11.136
2018-07-08,119386,11.136
2018-07-09,119386,11.136
2018-07-10,119386,11.136
2018-07-11,119386,11.136
2018-07-12,119386,11.0518
2018-07-13,119386,11.0518
2018-07-14,119386,11.0518
2018-07-15,119386,11.0518
2018-07-16,119386,11.0518
2018-07-17,119386,11.0518
2018-07-18,119386,11.0518
2018-07-19,119386,11.0763
2018-07-20,119386,11.0763
2018-07-21,119386,11.0763
2018-07-22,119386,11.0763
2018-07-23,119386,11.0763
2018-07-24,119386,11.0763
2018-07-25,119386,11.0763
2018-07-26,119386,11.1705
2018-07-27,119386,11.1705
2018-07-28,119386,11.1705
2018-07-29,119386,11.1705
2018-07-30,119386,11.1705
2018-07-31,119386,11.1705
2018-08-01,119386,11.1705
2018-08-02,119386,11.2134
2018-08-03,119386,11.2134
2018-08-04,119386,11.2134
2018-08-05,119386,11.2134
2018-08-06,119386,11.2134
2018-08-07,119386,11.2134
2018-08-08,119386,11.2134
2018-08-09,119386,11.2329
2018-08-10,119386,11.2329
2018-08-11,119386,11.2329
2018-08-12,119386,11.2329
2018-08-13,119386,11.2329
2018-08-14,119386,11.2329
2018-08-15,119386,11.2329
2018-08-16,119386,11.1657
2018-08-17,119386,11.1657
2018-08-18,119386,11.1657
2018-08-19,119386,11.1657
2018-08-20,119386,11.1657
2018-08-21,119386,11.1657
2018-08-22,119386,11.1657
2018-08-23,119386,11.2477
2018-08-24,119386,11.2477
2018-08-25,119386,11.2477
2018-08-26,119386,11.2477
2018-08-27,119386,11.2477
2018-08-28,119386,11.2477
2018-08-29,119386,11.2477
2018-08-30,119386,10.9703
2018-08-31,119386,10.9703
2018-09-01,119386,10.9703
2018-09-02,119386,10.9703
2018-09-03,119386,10.9703
2018-09-04,119386,10.9703
2018-09-05,119386,10.9703
2018-09-06,119386,11.0083
2018-09-07,119386,11.0083
2018-09-08,119386,11.0083
2018-09-09,119386,11.0083
2018-09-10,119386,11.0083
2018-09-11,119386,11.0083
2018-09-12,119386,11.0083
2018-09-13,119386,11.2391
2018-09-14,119386,11.2391
2018-09-15,119386,11.2391
2018-09-16,119386,11.2391
2018-09-17,119386,11.2391
2018-09-18,119386,11.2391
2018-09-19,119386,11.2391
2018-09-20,119386,11.108
2018-09-21,119386,11.108
2018-09-22,119386,11.108
2018-09-23,119386,11.108
2018-09-24,119386,11.108
2018-09-25,119386,11.108
2018-09-26,119386,11.108
2018-09-27,119386,11.091
2018-09-28,119386,11.091
2018-09-29,119386,11.091
2018-09-30,119386,11.091
2018-10-01,119386,11.091
2018-10-02,119386,11.091
2018-10-03,119386,11.091
2018-10-04,119386,11.0947
2018-10-05,119386,11.0947
2018-10-06,119386,11.0947
2018-10-07,119386,11.0947
2018-10-08,119386,11.0947
2018-10-09,119386,11.0947
2018-10-10,119386,11.0947
2018-10-11,119386,11.0581
2018-10-12,119386,11.0581
2018-10-13,119386,11.0581
2018-10-14,119386,11.0581
2018-10-15,119386,11.0581
2018-10-16,119386,11.0581
2018-10-17,119386,11.0581
2018-10-18,119386,11.1542
2018-10-19,119386,11.1542
2018-10-20,119386,11.1542
2018-10-21,119386,11.1542
2018-10-22,119386,11.1542
2018-10-23,119386,11.1542
2018-10-24,119386,11.1542
2018-10-25,119386,11.2008
2018-10-26,119386,11.2008
2018-10-27,119386,11.2008
2018-10-28,119386,11.2008
2018-10-29,119386,11.2008
2018-10-30,119386,11.2008
2018-10-31,119386,11.2008
2018-11-01,119386,11.2189
2018-11-02,119386,11.2189
2018-11-03,119386,11.2189
2018-11-04,119386,11.2189
2018-11-05,119386,11.2189
2018-11-06,119386,11.2189
2018-11-07,119386,11.2189
2018-11-08,119386,11.295
2018-11-09,119386,11.295
2018-11-10,119386,11.295
2018-11-11,119386,11.295
2018-11-12,119386,11.295
2018-11-13,119386,11.295
2018-11-14,119386,11.295
2018-11-15,119386,11.301
2018-11-16,119386,11.301
2018-11-17,119386,11.301
2018-11-18,119386,11.301
2018-11-19,119386,11.301
2018-11-20,119386,11.301
2018-11-21,119386,11.301
2018-11-22,119386,11.593
2018-11-23,119386,11.593
2018-11-24,119386,11.593
2018-11-25,119386,11.593
2018-11-26,119386,11.593
2018-11-27,119386,11.593
2018-11-28,119386,11.593
2018-11-29,119386,11.6117
2018-11-30,119386,11.6117
2018-12-01,119386,11.6117
2018-12-02,119386,11.6117
2018-12-03,119386,11.6117
2018-12-04,119386,11.6117
2018-12-05,119386,11.6117
2018-12-06,119386,11.6345
2018-12-07,119386,11.6345
2018-12-08,119386,11.6345
2018-12-09,119386,11.6345
2018-12-10,119386,11.6345
2018-12-11,119386,11.6345
2018-12-12,119386,11.6345
2018-12-13,119386,11.4799
2018-12-14,119386,11.4799
2018-12-15,119386,11.4799
2018-12-16,119386,11.4799
2018-12-17,119386,11.4799
2018-12-18,119386,11.4799
2018-12-19,119386,11.4799
2018-12-20,119386,11.4346
2018-12-21,119386,11.4346
2018-12-22,119386,11.4346
2018-12-23,119386,11.4346
2018-12-24,119386,11.4346
2018-12-25,119386,11.4346
2018-12-26,119386,11.4346
2018-12-27,119386,11.5441
2018-12-28,119386,11.5441
2018-12-29,119386,11.5441
2018-12-30,119386,11.5441
2018-12-31,119386,11.5441
2019-01-01,119386,11.5441
2019-01-02,119386,11.5441
2019-01-03,119386,11.4254
2019-01-04,119386,11.4254
2019-01-05,119386,11.4254
2019-01-06,119386,11.4254
2019-01-07,119386,11.4254
2019-01-08,119386,11.4254
2019-01-09,119386,11.4254
2019-01-10,119386,11.2328
2019-01-11,119386,11.2328
2019-01-12,119386,11.2328
2019-01-13,119386,11.2328
2019-01-14,119386,11.2328
2019-01-15,119386,11.2328
2019-01-16,119386,11.2328
2019-01-17,119386,11.2402
2019-01-18,119386,11.2402
2019-01-19,119386,11.2402
2019-01-20,119386,11.2402
2019-01-21,119386,11.2402
2019-01-22,119386,11.2402
2019-01-23,119386,11.2402
2019-01-24,119386,11.3679
2019-01-25,119386,11.3679
2019-01-26,119386,11.3679
2019-01-27,119386,11.3679
2019-01-28,119386,11.3679
2019-01-29,119386,11.3679
2019-01-30,119386,11.3679
2019-01-31,119386,11.3763
2019-02-01,119386,11.3763
2019-02-02,119386,11.3763
2019-02-03,119386,11.3763
2019-02-04,119386,11.3763
