scheme_code,date,nav
118825,09-07-2015,9.9584
118825,16-07-2015,9.9732
118825,23-07-2015,9.9119
118825,30-07-2015,9.9947
118825,06-08-2015,9.9445
118825,13-08-2015,9.8938
118825,20-08-2015,9.9261
118825,27-08-2015,10.0715
118825,03-09-2015,10.2063
118825,10-09-2015,10.2398
118825,17-09-2015,10.2817
118825,24-09-2015,10.351
118825,01-10-2015,10.251
118825,08-10-2015,10.3079
118825,15-10-2015,10.2515
118825,22-10-2015,10.2818
118825,29-10-2015,10.2672
118825,05-11-2015,10.3124
118825,12-11-2015,10.3263
118825,19-11-2015,10.0766
118825,26-11-2015,10.095
118825,03-12-2015,10.1509
118825,10-12-2015,10.1912
118825,17-12-2015,10.1869
118825,24-12-2015,10.3248
118825,31-12-2015,10.3547
118825,07-01-2016,10.395
118825,14-01-2016,10.4861
118825,21-01-2016,10.5207
118825,28-01-2016,10.4493
118825,04-02-2016,10.2497
118825,11-02-2016,10.2146
118825,18-02-2016,10.2809
118825,25-02-2016,10.256
118825,03-03-2016,10.3258
118825,10-03-2016,10.3422
118825,17-03-2016,10.4529
118825,24-03-2016,10.4324
118825,31-03-2016,10.4756
118825,07-04-2016,10.5222
118825,14-04-2016,10.6528
118825,21-04-2016,10.5116
118825,28-04-2016,10.4773
118825,05-05-2016,10.5526
118825,12-05-2016,10.6873
118825,19-05-2016,10.7121
118825,26-05-2016,10.6913
118825,02-06-2016,10.7604
118825,09-06-2016,10.8395
118825,16-06-2016,10.8126
118825,23-06-2016,10.8455
118825,30-06-2016,10.9523
118825,07-07-2016,11.1223
118825,14-07-2016,11.1928
118825,21-07-2016,11.2012
118825,28-07-2016,11.2009
118825,04-08-2016,11.2553
118825,11-08-2016,11.2494
118825,18-08-2016,11.271
118825,25-08-2016,11.1801
118825,01-09-2016,11.3006
118825,08-09-2016,11.202
118825,15-09-2016,11.1678
118825,22-09-2016,11.1809
118825,29-09-2016,11.3635
118825,06-10-2016,11.3296
118825,13-10-2016,11.2738
118825,20-10-2016,11.2286
118825,27-10-2016,11.3821
118825,03-11-2016,11.1306
118825,10-11-2016,11.0458
118825,17-11-2016,11.2915
118825,24-11-2016,11.3494
118825,01-12-2016,11.2535
118825,08-12-2016,11.2543
118825,15-12-2016,11.2648
118825,22-12-2016,11.3456
118825,29-12-2016,11.5171
118825,05-01-2017,11.5575
118825,12-01-2017,11.5122
118825,19-01-2017,11.5893
118825,26-01-2017,11.5292
118825,02-02-2017,11.4385
118825,09-02-2017,11.2821
118825,16-02-2017,11.1453
118825,23-02-2017,11.0698
118825,02-03-2017,10.97
118825,09-03-2017,11.0018
118825,16-03-2017,10.9007
118825,23-03-2017,10.6309
118825,30-03-2017,10.5464
118825,06-04-2017,10.5108
118825,13-04-2017,10.4641
118825,20-04-2017,10.5954
118825,27-04-2017,10.5477
118825,04-05-2017,10.6262
118825,11-05-2017,10.6289
118825,18-05-2017,10.6295
118825,25-05-2017,10.5627
118825,01-06-2017,10.562
118825,08-06-2017,10.5016
118825,15-06-2017,10.5201
118825,22-06-2017,10.5044
118825,29-06-2017,10.4292
118825,06-07-2017,10.5161
118825,13-07-2017,10.5562
118825,20-07-2017,10.5226
118825,27-07-2017,10.5391
118825,03-08-2017,10.5362
118825,10-08-2017,10.4673
118825,17-08-2017,10.4774
118825,24-08-2017,10.4295
118825,31-08-2017,10.3549
118825,07-09-2017,10.2246
118825,14-09-2017,10.1993
118825,21-09-2017,10.2497
118825,28-09-2017,10.1968
118825,05-10-2017,10.4065
118825,12-10-2017,10.4844
118825,19-10-2017,10.598
118825,26-10-2017,10.6697
118825,02-11-2017,10.8321
118825,09-11-2017,10.7682
118825,16-11-2017,10.552
118825,23-11-2017,10.5185
118825,30-11-2017,10.5697
118825,07-12-2017,10.5867
118825,14-12-2017,10.6143
118825,21-12-2017,10.7307
118825,28-12-2017,10.7678
118825,04-01-2018,10.8409
118825,11-01-2018,10.7638
118825,18-01-2018,10.6738
118825,25-01-2018,10.8159
118825,01-02-2018,10.8289
118825,08-02-2018,10.7793
118825,15-02-2018,10.73
118825,22-02-2018,10.6786
118825,01-03-2018,10.6223
118825,08-03-2018,10.5175
118825,15-03-2018,10.3954
118825,22-03-2018,10.3834
118825,29-03-2018,10.3383
118825,05-04-2018,10.434
118825,12-04-2018,10.4626
118825,19-04-2018,10.489
118825,26-04-2018,10.4308
118825,03-05-2018,10.4249
118825,10-05-2018,10.4592
118825,17-05-2018,10.5233
118825,24-05-2018,10.5196
118825,31-05-2018,10.6146
118825,07-06-2018,10.6196
118825,14-06-2018,10.6912
118825,21-06-2018,10.6535
118825,28-06-2018,10.5033
118825,05-07-2018,10.5301
118825,12-07-2018,10.5954
118825,19-07-2018,10.6484
118825,26-07-2018,10.6886
118825,02-08-2018,10.6631
118825,09-08-2018,10.5985
118825,16-08-2018,10.6496
118825,23-08-2018,10.6901
118825,30-08-2018,10.6465
118825,06-09-2018,10.7452
118825,13-09-2018,10.6736
118825,20-09-2018,10.6281
118825,27-09-2018,10.7714
118825,04-10-2018,10.8506
118825,11-10-2018,10.8239
118825,18-10-2018,10.8531
118825,25-10-2018,10.8709
118825,01-11-2018,10.6364
118825,08-11-2018,10.5635
118825,15-11-2018,10.5635
118825,22-11-2018,10.5376
118825,29-11-2018,10.5626
118825,06-12-2018,10.6623
118825,13-12-2018,10.6391
118825,20-12-2018,10.5533
118825,27-12-2018,10.585
118825,03-01-2019,10.5616
118825,10-01-2019,10.5526
118825,17-01-2019,10.5322
118825,24-01-2019,10.7253
118825,31-01-2019,10.5373
118825,07-02-2019,10.5088
118825,14-02-2019,10.5127
118825,21-02-2019,10.4512
118825,28-02-2019,10.5306
118825,07-03-2019,10.6034
118825,14-03-2019,10.6035
118825,21-03-2019,10.5848
118825,28-03-2019,10.5796
118825,04-04-2019,10.5749
118825,11-04-2019,10.5725
118825,18-04-2019,10.5609
118825,25-04-2019,10.5864
118825,02-05-2019,10.6545
118825,09-05-2019,10.5539
118825,16-05-2019,10.4694
118825,23-05-2019,10.3271
118825,30-05-2019,10.4028
118825,06-06-2019,10.4278
118825,13-06-2019,10.4741
118825,20-06-2019,10.3585
118825,27-06-2019,10.5106
118825,04-07-2019,10.4636
118825,11-07-2019,10.4819
118825,18-07-2019,10.5577
118825,25-07-2019,10.4786
118825,01-08-2019,10.437
118825,08-08-2019,10.4561
118825,15-08-2019,10.6993
118825,22-08-2019,10.7294
118825,29-08-2019,10.8715
118825,05-09-2019,10.9807
118825,12-09-2019,11.0175
118825,19-09-2019,10.9347
118825,26-09-2019,11.0318
118825,03-10-2019,10.904
118825,10-10-2019,11.048
118825,17-10-2019,11.0701
118825,24-10-2019,10.8398
118825,31-10-2019,10.8146
118825,07-11-2019,10.8755
118825,14-11-2019,10.8592
118825,21-11-2019,10.9257
118825,28-11-2019,10.8558
118825,05-12-2019,10.7467
118825,12-12-2019,10.7448
118825,19-12-2019,10.7519
118825,26-12-2019,10.7262
118825,02-01-2020,10.8358
118825,09-01-2020,10.7664
118825,16-01-2020,10.7977
118825,23-01-2020,10.8079
118825,30-01-2020,10.6776
118825,06-02-2020,10.5692
118825,13-02-2020,10.5744
118825,20-02-2020,10.7463
118825,27-02-2020,10.8004
118825,05-03-2020,10.6556
118825,12-03-2020,10.3947
118825,19-03-2020,10.4598
118825,26-03-2020,10.456
118825,02-04-2020,10.5556
118825,09-04-2020,10.4855
118825,16-04-2020,10.519
118825,23-04-2020,10.5944
118825,30-04-2020,10.5608
118825,07-05-2020,10.529
118825,14-05-2020,10.5353
118825,21-05-2020,10.5853
118825,28-05-2020,10.5883
118825,04-06-2020,10.675
118825,11-06-2020,10.6399
118825,18-06-2020,10.531
118825,25-06-2020,10.7018
118825,02-07-2020,10.6543
118825,09-07-2020,10.6101
118825,16-07-2020,10.6088
118825,23-07-2020,10.6187
118825,30-07-2020,10.5901
118825,06-08-2020,10.5929
118825,13-08-2020,10.5938
118825,20-08-2020,10.6128
118825,27-08-2020,10.4169
118825,03-09-2020,10.5778
118825,10-09-2020,10.5696
118825,17-09-2020,10.6229
118825,24-09-2020,10.51
118825,01-10-2020,10.4746
118825,08-10-2020,10.4225
118825,15-10-2020,10.5492
118825,22-10-2020,10.504
118825,29-10-2020,10.5719
118825,05-11-2020,10.5211
118825,12-11-2020,10.4872
118825,19-11-2020,10.4708
118825,26-11-2020,10.5825
118825,03-12-2020,10.4268
118825,10-12-2020,10.3212
118825,17-12-2020,10.1646
118825,24-12-2020,10.0802
118825,31-12-2020,10.0188
118825,07-01-2021,9.8934
118825,14-01-2021,9.8392
118825,21-01-2021,9.6846
118825,28-01-2021,9.6096
118825,04-02-2021,9.7057
118825,11-02-2021,9.7409
118825,18-02-2021,9.7594
118825,25-02-2021,9.685
118825,04-03-2021,9.5699
118825,11-03-2021,9.4865
118825,18-03-2021,9.487
118825,25-03-2021,9.5567
118825,01-04-2021,9.6295
118825,08-04-2021,9.682
118825,15-04-2021,9.6287
118825,22-04-2021,9.6344
118825,29-04-2021,9.6135
118825,06-05-2021,9.6019
118825,13-05-2021,9.7622
118825,20-05-2021,9.6285
118825,27-05-2021,9.6143
118825,03-06-2021,9.7113
118825,10-06-2021,9.6013
118825,17-06-2021,9.5557
118825,24-06-2021,9.5191
118825,01-07-2021,9.5059
118825,08-07-2021,9.3884
118825,15-07-2021,9.4368
118825,22-07-2021,9.4909
118825,29-07-2021,9.5333
118825,05-08-2021,9.4707
118825,12-08-2021,9.4811
118825,19-08-2021,9.4166
118825,26-08-2021,9.3954
118825,02-09-2021,9.561
118825,09-09-2021,9.5721
118825,16-09-2021,9.485
118825,23-09-2021,9.5025
118825,30-09-2021,9.4035
118825,07-10-2021,9.3171
118825,14-10-2021,9.2432
118825,21-10-2021,9.2141
118825,28-10-2021,9.2868
118825,04-11-2021,9.3335
118825,11-11-2021,9.3763
118825,18-11-2021,9.2976
118825,25-11-2021,9.2611
118825,02-12-2021,9.2849
118825,09-12-2021,9.2419
118825,16-12-2021,9.2251
118825,23-12-2021,9.2613
118825,30-12-2021,9.2392
118825,06-01-2022,9.2596
118825,13-01-2022,9.3813
118825,20-01-2022,9.3721
118825,27-01-2022,9.4643
118825,03-02-2022,9.5104
118825,10-02-2022,9.4026
118825,17-02-2022,9.3235
118825,24-02-2022,9.265
118825,03-03-2022,9.2054
118825,10-03-2022,9.2024
118825,17-03-2022,9.2513
118825,24-03-2022,9.3479
118825,31-03-2022,9.3747
118825,07-04-2022,9.345
118825,14-04-2022,9.1931
118825,21-04-2022,9.202
118825,28-04-2022,9.2076
118825,05-05-2022,9.2247
118825,12-05-2022,9.3838
118825,19-05-2022,9.4807
118825,26-05-2022,9.5441
118825,02-06-2022,9.4744
118825,09-06-2022,9.4393
118825,16-06-2022,9.4359
118825,23-06-2022,9.3812
118825,30-06-2022,9.4225
118825,07-07-2022,9.4532
118825,14-07-2022,9.3747
118825,21-07-2022,9.4682
118825,28-07-2022,9.4797
118825,04-08-2022,9.3524
118825,11-08-2022,9.3523
118825,18-08-2022,9.377
118825,25-08-2022,9.4538
118825,01-09-2022,9.432
118825,08-09-2022,9.4983
118825,15-09-2022,9.5163
118825,22-09-2022,9.42
118825,29-09-2022,9.3171
118825,06-10-2022,9.4045
118825,13-10-2022,9.4982
118825,20-10-2022,9.5266
118825,27-10-2022,9.6444
118825,03-11-2022,9.7298
118825,10-11-2022,9.7869
118825,17-11-2022,9.7194
118825,24-11-2022,9.8579
118825,01-12-2022,9.9042
118825,08-12-2022,9.8776
118825,15-12-2022,9.8287
118825,22-12-2022,9.8528
118825,29-12-2022,9.7251
118825,05-01-2023,9.7834
118825,12-01-2023,9.7127
118825,19-01-2023,9.7453
118825,26-01-2023,9.7086
118825,02-02-2023,9.6919
118825,09-02-2023,9.6371
118825,16-02-2023,9.6285
118825,23-02-2023,9.7779
118825,02-03-2023,9.8902
118825,09-03-2023,9.9222
118825,16-03-2023,9.9241
118825,23-03-2023,9.9951
118825,30-03-2023,10.0895
118825,06-04-2023,10.0265
118825,13-04-2023,10.0243
118825,20-04-2023,9.8822
118825,27-04-2023,9.975
118825,04-05-2023,10.1438
118825,11-05-2023,10.1543
118825,18-05-2023,9.9858
118825,25-05-2023,10.0384
118825,01-06-2023,9.9698
118825,08-06-2023,9.9209
118825,15-06-2023,9.9746
118825,22-06-2023,9.9989
118825,29-06-2023,9.9638
118825,06-07-2023,9.916
118825,13-07-2023,9.93
118825,20-07-2023,9.9014
118825,27-07-2023,9.8175
118825,03-08-2023,9.7953
118825,10-08-2023,9.8259
118825,17-08-2023,9.8158
118825,24-08-2023,9.7087
118825,31-08-2023,9.7894
118825,07-09-2023,9.5789
118825,14-09-2023,9.5485
118825,21-09-2023,9.5049
118825,28-09-2023,9.52
118825,05-10-2023,9.5666
118825,12-10-2023,9.6566
118825,19-10-2023,9.6055
118825,26-10-2023,9.6544
118825,02-11-2023,9.6734
118825,09-11-2023,9.5448
118825,16-11-2023,9.6937
118825,23-11-2023,9.586
118825,30-11-2023,9.622
118825,07-12-2023,9.6559
118825,14-12-2023,9.6811
118825,21-12-2023,9.6466
118825,28-12-2023,9.7143
118825,04-01-2024,9.597
118825,11-01-2024,9.5957
118825,18-01-2024,9.5563
118825,25-01-2024,9.5083
118825,01-02-2024,9.5447
118825,08-02-2024,9.6308
118825,15-02-2024,9.6082
118825,22-02-2024,9.6721
118825,29-02-2024,9.6798
118825,07-03-2024,9.6146
118825,14-03-2024,9.5986
118825,21-03-2024,9.5794
118825,28-03-2024,9.5298
118825,04-04-2024,9.5663
118825,11-04-2024,9.5881
118825,18-04-2024,9.4699
118825,25-04-2024,9.3486
118825,02-05-2024,9.3841
118825,09-05-2024,9.3267
118825,16-05-2024,9.3529
118825,23-05-2024,9.4151
118825,30-05-2024,9.3231
118825,06-06-2024,9.2216
118825,13-06-2024,9.3488
118825,20-06-2024,9.3788
118825,27-06-2024,9.3511
118825,04-07-2024,9.285
118825,11-07-2024,9.2508
118825,18-07-2024,9.1664
118825,25-07-2024,9.2348
120465,01-01-2015,9.9419
120465,08-01-2015,10.0328
120465,15-01-2015,10.0047
120465,22-01-2015,9.9252
120465,29-01-2015,9.8953
120465,05-02-2015,9.6915
120465,12-02-2015,9.686
120465,19-02-2015,9.6767
120465,26-02-2015,9.7444
120465,05-03-2015,9.6013
120465,12-03-2015,9.6944
120465,19-03-2015,9.7619
120465,26-03-2015,9.8636
120465,02-04-2015,9.8634
120465,09-04-2015,9.9473
120465,16-04-2015,9.8342
120465,23-04-2015,9.8942
120465,30-04-2015,9.8371
120465,07-05-2015,9.7111
120465,14-05-2015,9.6277
120465,21-05-2015,9.632
120465,28-05-2015,9.5723
120465,04-06-2015,9.6049
120465,11-06-2015,9.4698
120465,18-06-2015,9.3125
120465,25-06-2015,9.4184
120465,02-07-2015,9.4903
120465,09-07-2015,9.4144
120465,16-07-2015,9.418
120465,23-07-2015,9.4985
120465,30-07-2015,9.5342
120465,06-08-2015,9.5493
120465,13-08-2015,9.6368
120465,20-08-2015,9.5843
120465,27-08-2015,9.5905
120465,03-09-2015,9.593
120465,10-09-2015,9.5759
120465,17-09-2015,9.5499
120465,24-09-2015,9.5593
120465,01-10-2015,9.5657
120465,08-10-2015,9.4893
120465,15-10-2015,9.554
120465,22-10-2015,9.4832
120465,29-10-2015,9.4704
120465,05-11-2015,9.4518
120465,12-11-2015,9.4827
120465,19-11-2015,9.3257
120465,26-11-2015,9.3959
120465,03-12-2015,9.3488
120465,10-12-2015,9.4438
120465,17-12-2015,9.4114
120465,24-12-2015,9.4115
120465,31-12-2015,9.5594
120465,07-01-2016,9.542
120465,14-01-2016,9.6404
120465,21-01-2016,9.6472
120465,28-01-2016,9.6832
120465,04-02-2016,9.6924
120465,11-02-2016,9.7621
120465,18-02-2016,9.7124
120465,25-02-2016,9.6399
120465,03-03-2016,9.5945
120465,10-03-2016,9.606
120465,17-03-2016,9.5928
120465,24-03-2016,9.6512
120465,31-03-2016,9.7558
120465,07-04-2016,9.6835
120465,14-04-2016,9.6305
120465,21-04-2016,9.5237
120465,28-04-2016,9.6822
120465,05-05-2016,9.7097
120465,12-05-2016,9.7509
120465,19-05-2016,9.6502
120465,26-05-2016,9.654
120465,02-06-2016,9.6972
120465,09-06-2016,9.6814
120465,16-06-2016,9.7686
120465,23-06-2016,9.9532
120465,30-06-2016,9.8818
120465,07-07-2016,9.8049
120465,14-07-2016,9.74
120465,21-07-2016,9.8691
120465,28-07-2016,9.9553
120465,04-08-2016,9.9485
120465,11-08-2016,9.9554
120465,18-08-2016,9.8943
120465,25-08-2016,9.9687
120465,01-09-2016,9.9424
120465,08-09-2016,9.9257
120465,15-09-2016,9.978
120465,22-09-2016,9.967
120465,29-09-2016,9.9523
120465,06-10-2016,9.9571
120465,13-10-2016,10.0244
120465,20-10-2016,10.1605
120465,27-10-2016,10.2121
120465,03-11-2016,10.2818
120465,10-11-2016,10.2695
120465,17-11-2016,10.2155
120465,24-11-2016,10.273
120465,01-12-2016,10.2912
120465,08-12-2016,10.1782
120465,15-12-2016,10.1555
120465,22-12-2016,10.1529
120465,29-12-2016,10.1155
120465,05-01-2017,10.2394
120465,12-01-2017,10.2828
120465,19-01-2017,10.3999
120465,26-01-2017,10.426
120465,02-02-2017,10.4369
120465,09-02-2017,10.3629
120465,16-02-2017,10.368
120465,23-02-2017,10.3733
120465,02-03-2017,10.264
120465,09-03-2017,10.2238
120465,16-03-2017,10.2014
120465,23-03-2017,10.2392
120465,30-03-2017,10.2811
120465,06-04-2017,10.2374
120465,13-04-2017,10.2799
120465,20-04-2017,10.2691
120465,27-04-2017,10.0374
120465,04-05-2017,10.0025
120465,11-05-2017,10.0929
120465,18-05-2017,9.9611
120465,25-05-2017,9.9741
120465,01-06-2017,10.1046
120465,08-06-2017,10.0471
120465,15-06-2017,10.0513
120465,22-06-2017,9.9505
120465,29-06-2017,10.084
120465,06-07-2017,10.0813
120465,13-07-2017,10.0891
120465,20-07-2017,10.2024
120465,27-07-2017,10.2605
120465,03-08-2017,10.1927
120465,10-08-2017,10.144
120465,17-08-2017,10.1882
120465,24-08-2017,10.1415
120465,31-08-2017,9.9737
120465,07-09-2017,9.9735
120465,14-09-2017,9.8594
120465,21-09-2017,9.9908
120465,28-09-2017,10.0089
120465,05-10-2017,9.9404
120465,12-10-2017,9.8889
120465,19-10-2017,9.7433
120465,26-10-2017,9.6615
120465,02-11-2017,9.744
120465,09-11-2017,9.9218
120465,16-11-2017,9.9835
120465,23-11-2017,9.9801
120465,30-11-2017,9.9496
120465,07-12-2017,9.8774
120465,14-12-2017,10.0442
120465,21-12-2017,10.033
120465,28-12-2017,10.2068
120465,04-01-2018,10.3247
120465,11-01-2018,10.185
120465,18-01-2018,10.1349
120465,25-01-2018,10.0847
120465,01-02-2018,10.0823
120465,08-02-2018,10.0814
120465,15-02-2018,10.3271
120465,22-02-2018,10.2422
120465,01-03-2018,10.2651
120465,08-03-2018,10.3198
120465,15-03-2018,10.3238
120465,22-03-2018,10.3371
120465,29-03-2018,10.2548
120465,05-04-2018,10.2676
120465,12-04-2018,10.3137
120465,19-04-2018,10.3449
120465,26-04-2018,10.3962
120465,03-05-2018,10.5179
120465,10-05-2018,10.6009
120465,17-05-2018,10.6112
120465,24-05-2018,10.516
120465,31-05-2018,10.4697
120465,07-06-2018,10.4555
120465,14-06-2018,10.4808
120465,21-06-2018,10.4449
120465,28-06-2018,10.3709
120465,05-07-2018,10.2764
120465,12-07-2018,10.1448
120465,19-07-2018,10.1298
120465,26-07-2018,10.0147
120465,02-08-2018,9.9386
120465,09-08-2018,9.9112
120465,16-08-2018,9.8093
120465,23-08-2018,9.843
120465,30-08-2018,9.9052
120465,06-09-2018,9.8657
120465,13-09-2018,9.8351
120465,20-09-2018,9.8813
120465,27-09-2018,9.8288
120465,04-10-2018,9.7712
120465,11-10-2018,9.8687
120465,18-10-2018,9.9424
120465,25-10-2018,9.9942
120465,01-11-2018,10.0723
120465,08-11-2018,9.917
120465,15-11-2018,10.0283
120465,22-11-2018,10.0638
120465,29-11-2018,10.1492
120465,06-12-2018,10.1847
120465,13-12-2018,10.1928
120465,20-12-2018,10.1744
120465,27-12-2018,10.2083
120465,03-01-2019,10.187
120465,10-01-2019,10.2618
120465,17-01-2019,10.1356
120465,24-01-2019,10.0958
120465,31-01-2019,10.265
120465,07-02-2019,10.2177
120465,14-02-2019,10.2022
120465,21-02-2019,10.1343
120465,28-02-2019,10.1656
120465,07-03-2019,10.1097
120465,14-03-2019,10.0988
120465,21-03-2019,10.1714
120465,28-03-2019,10.1186
120465,04-04-2019,10.1865
120465,11-04-2019,10.2576
120465,18-04-2019,10.3482
120465,25-04-2019,10.364
120465,02-05-2019,10.6369
120465,09-05-2019,10.7309
120465,16-05-2019,10.7631
120465,23-05-2019,10.692
120465,30-05-2019,10.6879
120465,06-06-2019,10.8142
120465,13-06-2019,10.9664
120465,20-06-2019,11.1005
120465,27-06-2019,11.1746
120465,04-07-2019,11.0669
120465,11-07-2019,11.1144
120465,18-07-2019,11.0085
120465,25-07-2019,10.8819
120465,01-08-2019,10.9071
120465,08-08-2019,10.9571
120465,15-08-2019,11.0406
120465,22-08-2019,11.089
120465,29-08-2019,11.1406
120465,05-09-2019,11.0573
120465,12-09-2019,11.0524
120465,19-09-2019,10.9236
120465,26-09-2019,10.7529
120465,03-10-2019,10.8209
120465,10-10-2019,10.76
120465,17-10-2019,10.8394
120465,24-10-2019,10.9399
120465,31-10-2019,10.89
120465,07-11-2019,10.9458
120465,14-11-2019,10.8923
120465,21-11-2019,10.7358
120465,28-11-2019,10.7507
120465,05-12-2019,10.7145
120465,12-12-2019,10.6811
120465,19-12-2019,10.8541
120465,26-12-2019,10.726
120465,02-01-2020,10.7631
120465,09-01-2020,10.6818
120465,16-01-2020,10.7637
120465,23-01-2020,10.7937
120465,30-01-2020,10.8307
120465,06-02-2020,10.7532
120465,13-02-2020,10.6916
120465,20-02-2020,10.7752
120465,27-02-2020,10.9322
120465,05-03-2020,10.9786
120465,12-03-2020,10.9041
120465,19-03-2020,10.9381
120465,26-03-2020,11.1548
120465,02-04-2020,11.1684
120465,09-04-2020,11.3035
120465,16-04-2020,11.2411
120465,23-04-2020,11.2418
120465,30-04-2020,11.302
120465,07-05-2020,11.3425
120465,14-05-2020,11.2775
120465,21-05-2020,11.2089
120465,28-05-2020,11.3021
120465,04-06-2020,11.4143
120465,11-06-2020,11.557
120465,18-06-2020,11.7284
120465,25-06-2020,11.7457
120465,02-07-2020,11.7211
120465,09-07-2020,11.8525
120465,16-07-2020,11.9249
120465,23-07-2020,11.8359
120465,30-07-2020,11.7428
120465,06-08-2020,11.7937
120465,13-08-2020,11.7817
120465,20-08-2020,11.7839
120465,27-08-2020,11.8897
120465,03-09-2020,11.9667
120465,10-09-2020,12.0988
120465,17-09-2020,11.9167
120465,24-09-2020,11.9456
120465,01-10-2020,12.0167
120465,08-10-2020,11.8748
120465,15-10-2020,11.8173
120465,22-10-2020,11.7426
120465,29-10-2020,11.7493
120465,05-11-2020,11.907
120465,12-11-2020,12.1045
120465,19-11-2020,12.0305
120465,26-11-2020,12.086
120465,03-12-2020,12.1448
120465,10-12-2020,12.1873
120465,17-12-2020,12.2311
120465,24-12-2020,12.2657
120465,31-12-2020,12.4362
120465,07-01-2021,12.5509
120465,14-01-2021,12.4495
120465,21-01-2021,12.5337
120465,28-01-2021,12.6282
120465,04-02-2021,12.665
120465,11-02-2021,12.7848
120465,18-02-2021,12.8091
120465,25-02-2021,12.8348
120465,04-03-2021,12.8523
120465,11-03-2021,12.65
120465,18-03-2021,12.6469
120465,25-03-2021,12.5843
120465,01-04-2021,12.4699
120465,08-04-2021,12.618
120465,15-04-2021,12.6739
120465,22-04-2021,12.676
120465,29-04-2021,12.6238
120465,06-05-2021,12.6587
120465,13-05-2021,12.7642
120465,20-05-2021,12.6849
120465,27-05-2021,12.6894
120465,03-06-2021,12.7826
120465,10-06-2021,12.5898
120465,17-06-2021,12.589
120465,24-06-2021,12.5508
120465,01-07-2021,12.5424
120465,08-07-2021,12.4971
120465,15-07-2021,12.5158
120465,22-07-2021,12.7134
120465,29-07-2021,12.6856
120465,05-08-2021,12.7203
120465,12-08-2021,12.9283
120465,19-08-2021,12.8766
120465,26-08-2021,13.0687
120465,02-09-2021,13.0745
120465,09-09-2021,13.2661
120465,16-09-2021,13.351
120465,23-09-2021,13.3892
120465,30-09-2021,13.3875
120465,07-10-2021,13.326
120465,14-10-2021,13.3394
120465,21-10-2021,13.4405
120465,28-10-2021,13.4445
120465,04-11-2021,13.4158
120465,11-11-2021,13.3943
120465,18-11-2021,13.506
120465,25-11-2021,13.6438
120465,02-12-2021,13.5764
120465,09-12-2021,13.5092
120465,16-12-2021,13.5556
120465,23-12-2021,13.7267
120465,30-12-2021,13.858
120465,06-01-2022,13.7248
120465,13-01-2022,13.7013
120465,20-01-2022,13.6047
120465,27-01-2022,13.5811
120465,03-02-2022,13.7608
120465,10-02-2022,13.6097
120465,17-02-2022,13.4389
120465,24-02-2022,13.3552
120465,03-03-2022,13.3912
120465,10-03-2022,13.4631
120465,17-03-2022,13.5156
120465,24-03-2022,13.6481
120465,31-03-2022,13.4611
120465,07-04-2022,13.5944
120465,14-04-2022,13.5659
120465,21-04-2022,13.6507
120465,28-04-2022,13.5117
120465,05-05-2022,13.5176
120465,12-05-2022,13.5486
120465,19-05-2022,13.6793
120465,26-05-2022,13.5113
120465,02-06-2022,13.52
120465,09-06-2022,13.408
120465,16-06-2022,13.4676
120465,23-06-2022,13.5567
120465,30-06-2022,13.7017
120465,07-07-2022,13.6486
120465,14-07-2022,13.7553
120465,21-07-2022,13.9105
120465,28-07-2022,13.7332
120465,04-08-2022,13.806
120465,11-08-2022,13.9174
120465,18-08-2022,13.8942
120465,25-08-2022,13.7651
120465,01-09-2022,13.8745
120465,08-09-2022,13.7469
120465,15-09-2022,13.7328
120465,22-09-2022,13.7339
120465,29-09-2022,13.818
120465,06-10-2022,13.7542
120465,13-10-2022,13.6844
120465,20-10-2022,13.7007
120465,27-10-2022,13.8165
120465,03-11-2022,14.0748
120465,10-11-2022,13.9107
120465,17-11-2022,13.9514
120465,24-11-2022,13.8357
120465,01-12-2022,13.954
120465,08-12-2022,13.8548
120465,15-12-2022,13.7856
120465,22-12-2022,13.7261
120465,29-12-2022,13.7232
120465,05-01-2023,13.7642
120465,12-01-2023,13.823
120465,19-01-2023,13.8279
120465,26-01-2023,13.6863
120465,02-02-2023,13.7714
120465,09-02-2023,13.7711
120465,16-02-2023,13.9046
120465,23-02-2023,13.8314
120465,02-03-2023,13.6597
120465,09-03-2023,13.6614
120465,16-03-2023,13.8085
120465,23-03-2023,13.8318
120465,30-03-2023,13.8153
120465,06-04-2023,13.7246
120465,13-04-2023,13.9231
120465,20-04-2023,13.814
120465,27-04-2023,13.7393
120465,04-05-2023,13.8075
120465,11-05-2023,13.608
120465,18-05-2023,13.7522
120465,25-05-2023,13.8264
120465,01-06-2023,13.9314
120465,08-06-2023,13.9991
120465,15-06-2023,13.9867
120465,22-06-2023,13.8733
120465,29-06-2023,13.8633
120465,06-07-2023,13.7607
120465,13-07-2023,13.8197
120465,20-07-2023,13.9145
120465,27-07-2023,14.0844
120465,03-08-2023,14.1319
120465,10-08-2023,14.2421
120465,17-08-2023,14.214
120465,24-08-2023,14.1653
120465,31-08-2023,14.2246
120465,07-09-2023,14.1863
120465,14-09-2023,14.2225
120465,21-09-2023,14.1075
120465,28-09-2023,14.0136
120465,05-10-2023,14.0905
120465,12-10-2023,14.1961
120465,19-10-2023,14.0898
120465,26-10-2023,14.171
120465,02-11-2023,14.1163
120465,09-11-2023,14.1238
120465,16-11-2023,14.2896
120465,23-11-2023,14.3876
120465,30-11-2023,14.4849
